index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
254,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
255,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
256,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
257,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
258,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
259,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
260,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
261,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
262,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
263,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
264,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
265,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
266,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
267,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
268,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
269,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
270,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
271,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
272,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.41,0.45,0.83,0
273,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.33,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
274,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
275,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
276,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
277,0.79,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
278,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
279,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
280,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
281,0.76,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
282,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
283,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
284,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
285,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
286,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
287,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
288,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.4,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
289,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
290,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
291,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
292,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
293,0.75,0.35,0.67,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
294,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
295,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
296,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
297,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
298,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
299,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
300,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.31,0.9,0.61,0.4,0.45,0.83,0
301,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
302,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
303,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
304,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
305,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
306,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
307,0.76,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
308,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
309,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
310,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
311,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.66,1,0.32,0.9,0.61,0.4,0.45,0.83,0
312,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
313,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.52,0,0.5,1,0.91,0.67,1,0.32,0.9,0.6,0.4,0.45,0.83,0
314,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
315,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
316,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
317,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
318,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
319,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
320,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
321,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
322,0.75,0.32,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
323,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
324,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
325,0.76,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
326,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
327,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
328,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
329,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
330,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
331,0.75,0.34,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
332,0.75,0.35,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
333,0.75,0,0.66,0.47,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
334,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.96,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
335,0.75,0.33,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
336,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.8,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
337,0.75,0,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.56,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
338,0.75,0.34,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
339,0.75,0.35,0.66,0.48,0.58,0.58,1,0,0.98,0,0.13,0.1,0.97,0.91,0.57,0.9,0.34,0.79,0.61,0.39,0.43,0.83,0,0.6,0.1,0.5,0.64,0.11,0.64,0.55,0,0.5,1,0.91,0.67,1,0.32,0.9,0.61,0.4,0.45,0.83,0
