index,fit-max,fit-min,fit-avg-min,fit-avg-max,fit-avg,fit-avg-median,const-max,const-min,const-avg-min,const-avg-max,const-avg,const-avg-median,m-leg,m-grid,m-align,m-reg,m-just,m-type-par,m-balance,m-ng-space,m-sem-emp,m-sem-lay,m-sem-vis,fittest-avg-fit,fittest-avg-const,fittest-avg-penalty,fittest-avg-max-fit,fittest-avg-max-const,fittest-avg-max-penalty,fittest-avg-min-fit,fittest-avg-min-const,fittest-avg-min-penalty,fittest-avg-m-leg,fittest-avg-m-grid,fittest-avg-m-align,fittest-avg-m-reg,fittest-avg-m-just,fittest-avg-m-type-par,fittest-avg-m-balance,fittest-avg-m-ng-space,fittest-avg-m-sem-emp,fittest-avg-m-sem-lay,fittest-avg-m-sem-vis
249,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
250,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
251,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
252,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
253,0.8,0.33,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.48,0.02,0.03,0
254,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
255,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
256,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
257,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
258,0.86,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
259,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
260,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
261,0.84,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
262,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.58,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
263,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
264,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
265,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
266,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
267,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
268,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
269,0.82,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
270,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
271,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
272,0.83,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.56,0.09,0.47,0.7,0.15,0.7,0.48,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
273,0.8,0.33,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
274,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
275,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
276,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
277,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
278,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
279,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
280,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
281,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
282,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
283,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
284,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
285,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
286,0.84,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
287,0.82,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.63,0.47,0.02,0.03,0
288,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
289,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
290,0.84,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
291,0.82,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
292,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
293,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
294,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
295,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
296,0.84,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
297,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
298,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.15,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
299,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
300,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
301,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
302,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
303,0.81,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
304,0.81,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
305,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
306,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
307,0.81,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
308,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
309,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
310,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
311,0.83,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
312,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
313,0.8,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
314,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
315,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
316,0.81,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
317,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
318,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
319,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.7,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
320,0.81,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.5,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
321,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
322,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
323,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
324,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
325,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
326,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
327,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
328,0.8,0.36,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
329,0.83,0.34,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
330,0.83,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
331,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
332,0.8,0,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
333,0.8,0.35,0.64,0.48,0.54,0.55,1,0,0.93,0,0.13,0.09,0.96,0.91,0.59,0.87,0.27,0.76,0.63,0.46,0.02,0.03,0,0.57,0.09,0.47,0.7,0.14,0.7,0.51,0,0.47,1,0.91,0.71,0.97,0.24,0.85,0.62,0.47,0.02,0.03,0
